Participant,Block,Trial,Global_Trial,Mean_Reward_Arm0,Mean_Reward_Arm1,Action,Reward,RNN_Prob_Action0,V_t,Kalman_post_mean_0,Kalman_post_mean_1,Kalman_post_variance_0,Kalman_post_variance_1,Kalman_kalman_gain_0,Kalman_kalman_gain_1,RU,TU
6,13,4,1334,4.987291917613216,13.714617158518257,1,14.540585508072775,3.3951895e-07,-9.211669752272956,-0.4806888444382462,8.73098090783471,3.333333333333334,1.6666666666666667,0.0,0.16666666666666666,0.5347474096147482,2.23606797749979
6,13,5,1335,4.987291917613216,13.714617158518257,1,13.526145955777313,6.3838344e-12,-9.896693330550471,-0.4806888444382462,9.416004486112225,3.333333333333334,1.4285714285714286,0.0,0.14285714285714288,0.6305132490161602,2.182178902359924
6,13,6,1336,4.987291917613216,13.714617158518257,1,12.834169480142274,1.423952e-10,-10.323963954804228,-0.4806888444382462,9.843275110365981,3.333333333333334,1.25,0.0,0.125,0.7077078696006589,2.1408720964441885
6,13,7,1337,4.987291917613216,13.714617158518257,1,16.466287707045556,6.64412e-11,-11.05985424332418,-0.4806888444382462,10.579165398885934,3.333333333333334,1.1111111111111112,0.0,0.1111111111111111,0.771649304961094,2.1081851067789197
6,13,8,1338,4.987291917613216,13.714617158518257,1,12.758478780483829,1.5954191e-11,-11.27778558148397,-0.4806888444382462,10.797096737045724,3.333333333333334,1.0,0.0,0.1,0.8257418583505538,2.081665999466133
6,13,9,1339,4.987291917613216,13.714617158518257,1,14.676957808111169,2.6540221e-11,-11.6305002243081,-0.4806888444382462,11.149811379869854,3.333333333333334,0.9090909090909091,0.0,0.09090909090909091,0.8722792691049615,2.059714602177749
6,14,0,1340,3.2824887905675366,-9.128924509548417,1,-7.052939389808688,0.50274605,2.350979796602896,0.0,-2.350979796602896,5.0,3.333333333333334,0.0,0.3333333333333333,0.410326119149236,2.886751345948129
6,14,1,1341,3.2824887905675366,-9.128924509548417,0,1.280356088117965,0.99906546,2.777765159308884,0.4267853627059883,-2.350979796602896,3.333333333333334,3.333333333333334,0.3333333333333333,0.0,0.0,2.5819888974716116
6,14,2,1342,3.2824887905675366,-9.128924509548417,0,5.691221812072689,0.77140015,4.093874271650559,1.7428944750476636,-2.350979796602896,2.5000000000000004,3.333333333333334,0.25000000000000006,0.0,-0.24460302826636404,2.41522945769824
6,14,3,1343,3.2824887905675366,-9.128924509548417,0,1.9550721656251717,0.9999802,4.136309809766061,1.7853300131631653,-2.350979796602896,2.0,3.333333333333334,0.20000000000000004,0.0,-0.41152829597745866,2.3094010767585034
6,14,4,1344,3.2824887905675366,-9.128924509548417,0,1.155906771203266,0.99811304,4.0314059361060774,1.680426139503182,-2.350979796602896,1.6666666666666667,3.333333333333334,0.16666666666666666,0.0,-0.5347474096147482,2.23606797749979
6,14,5,1345,3.2824887905675366,-9.128924509548417,0,3.6661985181659764,0.96070015,4.315087704486477,1.9641079078835812,-2.350979796602896,1.4285714285714286,3.333333333333334,0.14285714285714288,0.0,-0.6305132490161602,2.182178902359924
